"REF_AREA","INDICATOR","SEX","TIME_PERIOD","OBS_VALUE","UNIT_MULTIPLIER","UNIT_MEASURE","OBS_STATUS","OBS_CONF","DATA_SOURCE","TIME_PERIOD_METHOD","COVERAGE_TIME","AGE","OBS_FOOTNOTE","SOURCE_LINK"
"UNFPA_LAC","MNCH_ANC4","_T","2018","91","0","PCNT","RA","F","Population weighted averages calculated by UNICEF using WPP2024 weights","EOF","2018","Y15T49",NA,NA
"UNFPA_LAC","MNCH_ANC4","_T","2019","91.5","0","PCNT","RA","F","Population weighted averages calculated by UNICEF using WPP2024 weights","EOF","2019","Y15T49",NA,NA
"UNFPA_LAC","MNCH_ANC4","_T","2020","91.9","0","PCNT","RA","F","Population weighted averages calculated by UNICEF using WPP2024 weights","EOF","2020","Y15T49",NA,NA
"UNFPA_LAC","MNCH_ANC4","_T","2021","92.3","0","PCNT","RA","F","Population weighted averages calculated by UNICEF using WPP2024 weights","EOF","2021","Y15T49",NA,NA
"UNFPA_LAC","MNCH_ANC4","_T","2022","92.8","0","PCNT","RA","F","Population weighted averages calculated by UNICEF using WPP2024 weights","EOF","2022","Y15T49",NA,NA
"UNICEF_LAC","MNCH_ANC4","_T","2018","91","0","PCNT","RA","F","Population weighted averages calculated by UNICEF using WPP2024 weights","EOF","2018","Y15T49",NA,NA
"UNICEF_LAC","MNCH_ANC4","_T","2019","91.5","0","PCNT","RA","F","Population weighted averages calculated by UNICEF using WPP2024 weights","EOF","2019","Y15T49",NA,NA
"UNICEF_LAC","MNCH_ANC4","_T","2020","91.9","0","PCNT","RA","F","Population weighted averages calculated by UNICEF using WPP2024 weights","EOF","2020","Y15T49",NA,NA
"UNICEF_LAC","MNCH_ANC4","_T","2021","92.3","0","PCNT","RA","F","Population weighted averages calculated by UNICEF using WPP2024 weights","EOF","2021","Y15T49",NA,NA
"UNICEF_LAC","MNCH_ANC4","_T","2022","92.8","0","PCNT","RA","F","Population weighted averages calculated by UNICEF using WPP2024 weights","EOF","2022","Y15T49",NA,NA
"UNICEF_LACRO","MNCH_ANC4","_T","2018","91","0","PCNT","RA","F","Population weighted averages calculated by UNICEF using WPP2024 weights","EOF","2018","Y15T49",NA,NA
"UNICEF_LACRO","MNCH_ANC4","_T","2019","91.5","0","PCNT","RA","F","Population weighted averages calculated by UNICEF using WPP2024 weights","EOF","2019","Y15T49",NA,NA
"UNICEF_LACRO","MNCH_ANC4","_T","2020","91.9","0","PCNT","RA","F","Population weighted averages calculated by UNICEF using WPP2024 weights","EOF","2020","Y15T49",NA,NA
"UNICEF_LACRO","MNCH_ANC4","_T","2021","92.3","0","PCNT","RA","F","Population weighted averages calculated by UNICEF using WPP2024 weights","EOF","2021","Y15T49",NA,NA
"UNICEF_LACRO","MNCH_ANC4","_T","2022","92.8","0","PCNT","RA","F","Population weighted averages calculated by UNICEF using WPP2024 weights","EOF","2022","Y15T49",NA,NA
"UNSDG_LAC","MNCH_ANC4","_T","2018","91","0","PCNT","RA","F","Population weighted averages calculated by UNICEF using WPP2024 weights","EOF","2018","Y15T49",NA,NA
"UNSDG_LAC","MNCH_ANC4","_T","2019","91.5","0","PCNT","RA","F","Population weighted averages calculated by UNICEF using WPP2024 weights","EOF","2019","Y15T49",NA,NA
"UNSDG_LAC","MNCH_ANC4","_T","2020","91.9","0","PCNT","RA","F","Population weighted averages calculated by UNICEF using WPP2024 weights","EOF","2020","Y15T49",NA,NA
"UNSDG_LAC","MNCH_ANC4","_T","2021","92.3","0","PCNT","RA","F","Population weighted averages calculated by UNICEF using WPP2024 weights","EOF","2021","Y15T49",NA,NA
"UNSDG_LAC","MNCH_ANC4","_T","2022","92.8","0","PCNT","RA","F","Population weighted averages calculated by UNICEF using WPP2024 weights","EOF","2022","Y15T49",NA,NA
"UNFPA_LAC","MNCH_SAB","_T","2018","94.3","0","PCNT","RA","F","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024","EOF","2018","Y15T49","Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024",NA
"UNFPA_LAC","MNCH_SAB","_T","2019","94.3","0","PCNT","RA","F","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024","EOF","2019","Y15T49","Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024",NA
"UNFPA_LAC","MNCH_SAB","_T","2020","94.2","0","PCNT","RA","F","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024","EOF","2020","Y15T49","Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024",NA
"UNFPA_LAC","MNCH_SAB","_T","2021","94.2","0","PCNT","RA","F","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024","EOF","2021","Y15T49","Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024",NA
"UNFPA_LAC","MNCH_SAB","_T","2022","94.2","0","PCNT","RA","F","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024","EOF","2022","Y15T49","Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024",NA
"UNICEF_LAC","MNCH_SAB","_T","2018","94.3","0","PCNT","RA","F","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024","EOF","2018","Y15T49","Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024",NA
"UNICEF_LAC","MNCH_SAB","_T","2019","94.3","0","PCNT","RA","F","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024","EOF","2019","Y15T49","Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024",NA
"UNICEF_LAC","MNCH_SAB","_T","2020","94.2","0","PCNT","RA","F","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024","EOF","2020","Y15T49","Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024",NA
"UNICEF_LAC","MNCH_SAB","_T","2021","94.2","0","PCNT","RA","F","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024","EOF","2021","Y15T49","Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024",NA
"UNICEF_LAC","MNCH_SAB","_T","2022","94.2","0","PCNT","RA","F","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024","EOF","2022","Y15T49","Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024",NA
"UNICEF_LACRO","MNCH_SAB","_T","2018","94.3","0","PCNT","RA","F","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024","EOF","2018","Y15T49","Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024",NA
"UNICEF_LACRO","MNCH_SAB","_T","2019","94.3","0","PCNT","RA","F","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024","EOF","2019","Y15T49","Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024",NA
"UNICEF_LACRO","MNCH_SAB","_T","2020","94.2","0","PCNT","RA","F","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024","EOF","2020","Y15T49","Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024",NA
"UNICEF_LACRO","MNCH_SAB","_T","2021","94.2","0","PCNT","RA","F","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024","EOF","2021","Y15T49","Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024",NA
"UNICEF_LACRO","MNCH_SAB","_T","2022","94.2","0","PCNT","RA","F","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024","EOF","2022","Y15T49","Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024",NA
"UNSDG_LAC","MNCH_SAB","_T","2018","94.3","0","PCNT","RA","F","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024","EOF","2018","Y15T49","Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024",NA
"UNSDG_LAC","MNCH_SAB","_T","2019","94.3","0","PCNT","RA","F","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024","EOF","2019","Y15T49","Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024",NA
"UNSDG_LAC","MNCH_SAB","_T","2020","94.2","0","PCNT","RA","F","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024","EOF","2020","Y15T49","Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024",NA
"UNSDG_LAC","MNCH_SAB","_T","2021","94.2","0","PCNT","RA","F","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024","EOF","2021","Y15T49","Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024",NA
"UNSDG_LAC","MNCH_SAB","_T","2022","94.2","0","PCNT","RA","F","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024","EOF","2022","Y15T49","Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024",NA
"LVA","MNCH_SAB","_T","2018","97.9","0","PCNT","RP","F","Health Statistics Database - Maternal and child health care (Veselības statistikas datubāze). Latvia; 2023 (https://statistika.spkc.gov.lv/pxweb/en/Health/Health__Mates_berna_veseliba/MCH010_dzemdibu_raditaji_regioni.px/ accessed 21 September 2023)","EOF","2007-2022","Y15T49","Institutional Birth (IB): includes all deliveries that occurred at a health facility","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1)"
"LVA","MNCH_SAB","_T","2019","98","0","PCNT","RP","F","Health Statistics Database - Maternal and child health care (Veselības statistikas datubāze). Latvia; 2023 (https://statistika.spkc.gov.lv/pxweb/en/Health/Health__Mates_berna_veseliba/MCH010_dzemdibu_raditaji_regioni.px/ accessed 21 September 2023)","EOF","2007-2022","Y15T49","Institutional Birth (IB): includes all deliveries that occurred at a health facility","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1)"
"LVA","MNCH_SAB","_T","2020","98.1","0","PCNT","RP","F","Health Statistics Database - Maternal and child health care (Veselības statistikas datubāze). Latvia; 2023 (https://statistika.spkc.gov.lv/pxweb/en/Health/Health__Mates_berna_veseliba/MCH010_dzemdibu_raditaji_regioni.px/ accessed 21 September 2023)","EOF","2007-2022","Y15T49","Institutional Birth (IB): includes all deliveries that occurred at a health facility","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1)"
"LVA","MNCH_SAB","_T","2021","98.1","0","PCNT","RP","F","Health Statistics Database - Maternal and child health care (Veselības statistikas datubāze). Latvia; 2023 (https://statistika.spkc.gov.lv/pxweb/en/Health/Health__Mates_berna_veseliba/MCH010_dzemdibu_raditaji_regioni.px/ accessed 21 September 2023)","EOF","2007-2022","Y15T49","Institutional Birth (IB): includes all deliveries that occurred at a health facility","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1)"
"LVA","MNCH_SAB","_T","2022","98.1","0","PCNT","RP","F","Health Statistics Database - Maternal and child health care (Veselības statistikas datubāze). Latvia; 2023 (https://statistika.spkc.gov.lv/pxweb/en/Health/Health__Mates_berna_veseliba/MCH010_dzemdibu_raditaji_regioni.px/ accessed 21 September 2023)","EOF","2007-2022","Y15T49","Institutional Birth (IB): includes all deliveries that occurred at a health facility","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1)"
"UNSDG_LDC","MNCH_ANC4","_T","2018","47.7","0","PCNT","RA","F","Population weighted averages calculated by UNICEF using WPP2024 weights","EOF","2018","Y15T49",NA,NA
"UNSDG_LDC","MNCH_ANC4","_T","2019","48.7","0","PCNT","RA","F","Population weighted averages calculated by UNICEF using WPP2024 weights","EOF","2019","Y15T49",NA,NA
"UNSDG_LDC","MNCH_ANC4","_T","2020","49.5","0","PCNT","RA","F","Population weighted averages calculated by UNICEF using WPP2024 weights","EOF","2020","Y15T49",NA,NA
"UNSDG_LDC","MNCH_ANC4","_T","2021","50.5","0","PCNT","RA","F","Population weighted averages calculated by UNICEF using WPP2024 weights","EOF","2021","Y15T49",NA,NA
"UNSDG_LDC","MNCH_ANC4","_T","2022","51.3","0","PCNT","RA","F","Population weighted averages calculated by UNICEF using WPP2024 weights","EOF","2022","Y15T49",NA,NA
"UNSDG_LDC","MNCH_SAB","_T","2018","64.7","0","PCNT","RA","F","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024","EOF","2018","Y15T49","Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024",NA
"UNSDG_LDC","MNCH_SAB","_T","2019","67.2","0","PCNT","RA","F","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024","EOF","2019","Y15T49","Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024",NA
"UNSDG_LDC","MNCH_SAB","_T","2020","69.4","0","PCNT","RA","F","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024","EOF","2020","Y15T49","Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024",NA
"UNSDG_LDC","MNCH_SAB","_T","2021","71.5","0","PCNT","RA","F","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024","EOF","2021","Y15T49","Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024",NA
"UNSDG_LDC","MNCH_SAB","_T","2022","73.4","0","PCNT","RA","F","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024","EOF","2022","Y15T49","Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024",NA
"LSO","MNCH_ANC4","_T","2018","76.6","0","PCNT","RP","F","Multiple Indicator Cluster Survey 2018","EOF","2005-2018","Y15T49",NA,NA
"LSO","MNCH_SAB","_T","2018","86.6","0","PCNT","RP","F","Lesotho Multiple Indicator Cluster Survey 2018; Survey Findings Report. Maseru: Bureau of Statistics [Lesotho]; 2019.","EOF","2000-2018","Y15T49","Cadres included align with the standard definition of: Doctor, nurse and/or midwife","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1)"
"LBR","MNCH_ANC4","_T","2020","87.3","0","PCNT","RP","F","Demographic and Health Survey 2019-2020","EOF","2007-2020","Y15T49",NA,"Statcompiler"
"LBR","MNCH_SAB","_T","2020","84.4","0","PCNT","RP","F","Liberia Institute of Statistics and Geo-Information Services (LISGIS); Ministry of Health [Liberia]; and ICF. 2021. Liberia Demographic and Health Survey 2019-20. Monrovia; Liberia and Rockville; Maryland; USA: Liberia Institute of Statistics and Geo Information Services (LISGIS); Ministry of Health; and ICF","EOF","2000-2020","Y15T49","Definition includes other cadres that is not in alignment with the standard definition (doctor, nurse, midwife, and physician assistant)","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1)"
"LTU","MNCH_SAB","_T","2018","100","0","PCNT","RP","F","Official Statistics Portal; 2021 (https://osp.stat.gov.lt/nacionaliniai-darnaus-vystymosi-rodikliai; accessed 30/12/2021)","EOF","2000-2022","Y15T49","Unclear definition of the cadres included (Skilled health personnel)","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1)"
"LTU","MNCH_SAB","_T","2019","100","0","PCNT","RP","F","Official Statistics Portal; 2021 (https://osp.stat.gov.lt/nacionaliniai-darnaus-vystymosi-rodikliai; accessed 30/12/2021)","EOF","2000-2022","Y15T49","Unclear definition of the cadres included (Skilled health personnel)","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1)"
"LTU","MNCH_SAB","_T","2020","100","0","PCNT","RP","F","Official Statistics Portal; 2021 (https://osp.stat.gov.lt/nacionaliniai-darnaus-vystymosi-rodikliai; accessed 30/12/2021)","EOF","2000-2022","Y15T49","Unclear definition of the cadres included (Skilled health personnel)","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1)"
"LTU","MNCH_SAB","_T","2021","100","0","PCNT","RP","F","Official Statistics Portal; see: https://osp.stat.gov.lt/darnaus-vystymosi-rodikliai.","EOF","2000-2022","Y15T49","Unclear definition of the cadres included","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1)"
"LTU","MNCH_SAB","_T","2022","100","0","PCNT","RP","F","Official Statistics Portal Lithuania; 2023 (https://lithuaniasdg-en-ls-osp-sdg.hub.arcgis.com/pages/goal-3 accessed 22 September 2023).","EOF","2000-2022","Y15T49","Unclear definition of the cadres included (Skilled health personnel)","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1)"
"MDG","MNCH_ANC4","_T","2018","50.6","0","PCNT","RP","F","Multiple Indicator Cluster Survey 2018","EOF","2004-2021","Y15T49",NA,NA
"MDG","MNCH_ANC4","_T","2021","59.9","0","PCNT","RP","F","Demographic and Health Survey 2021","EOF","2004-2021","Y15T49",NA,NA
"MDG","MNCH_SAB","_T","2018","46.1","0","PCNT","RP","F","INSTAT et UNICEF. Enquête par grappes à indicateurs multiplesMICS Madagascar; 2018; Rapport final. Antananarivo; Madagascar: INSTAT et UNICEF; 2019. (in French)","EOF","2000-2021","Y15T49","Definition includes other cadres that is not in alignment with the standard definition (Doctor, midwife, nurse, other qualified personel)","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1)"
"MDG","MNCH_SAB","_T","2021","45.8","0","PCNT","RP","F","Institut National de la Statistique (INSTAT) et ICF. 2022. Enquête Démographique et de Santé à Madagascar; 2021. Antananarivo; Madagascar et Rockville; Maryland; USA : INSTAT et ICF.","EOF","2000-2021","Y15T49","Cadres included align with the standard definition of: Doctor, nurse and/or midwife (Doctors, nurses and midwives)","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1)"
"MWI","MNCH_ANC4","_T","2020","50.5","0","PCNT","RP","F","Multiple Indicator Cluster Survey 2019-2020","EOF","2000-2020","Y15T49",NA,NA
"MWI","MNCH_SAB","_T","2020","96.4","0","PCNT","RP","F","National Statistical Office. 2021. Malawi Multiple Indicator Cluster Survey 2019-20; Survey Findings Report.Zomba; Malawi: National Statistical Office.","EOF","2000-2020","Y15T49","Cadres included align with the standard definition of: Doctor, nurse and/or midwife","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1)"
"MYS","MNCH_ANC4","_T","2022","98.1","0","PCNT","RP","F","National Health and Morbidity Survey: Maternal and Child 2022","EOF","2016-2022","Y15T49",NA,NA
"MYS","MNCH_SAB","_T","2018","99.6","0","PCNT","RP","F","Health Indicators 2019: Indicators for Monitoring and Evaluation of Strategy Health for All. Putrajaya: Ministry of Health [Malaysia]; 2019.","EOF","2000-2022","Y15T49","Definition includes other cadres that is not in alignment with the standard definition (Doctors, nurses and community nurses)","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1)"
"MYS","MNCH_SAB","_T","2021","99.6","0","PCNT","RP","F","Health Indicators 2022: Indicators for Monitoring and Evaluation of Strategy Health for All. Putrajaya: Ministry of Health [Malaysia]; 2022.","EOF","2000-2022","Y15T49","Unclear definition of the cadres included","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1)"
"MYS","MNCH_SAB","_T","2022","99.8","0","PCNT","RP","F","Sustainable Development Goals (SDG) Indicators Malaysia 2022","EOF","2000-2022","Y15T49","Cadres included align with the standard definition of: Doctor, nurse and/or midwife","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1)"
"MLI","MNCH_ANC4","_T","2018","43.3","0","PCNT","RP","F","Demographic and Health Survey 2018","EOF","2001-2018","Y15T49",NA,NA
"MLI","MNCH_SAB","_T","2018","67.3","0","PCNT","RP","F","Sixième Enquête Démographique et de Santé auMali 2018. Bamako; Rockville; Maryland: Institut National de la Statistique (INSTAT); Cellule de Planification et de Statistique Secteur Santé-DéveloppementSocial et Promotion de la Famille (CPS/SS-DS-PF); ICF; 2019.","EOF","2001-2018","Y15T49","Cadres included align with the standard definition of: Doctor, nurse and/or midwife (Doctor, nurse/midwife, matrone)","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1)"
"MLT","MNCH_SAB","_T","2018","99.7","0","PCNT","RP","F","National Obstetric Information System (NOIS). Annual Report – 2018. Malta: Directorate for Health Information and Research (DHIR); 2019. https://deputyprimeminister.gov.mt/en/dhir/Pages/Registries/births.aspx","EOF","2001-2022","Y15T49","Institutional Birth (IB): includes all deliveries that occurred at a health facility","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1)"
"MLT","MNCH_SAB","_T","2019","99.7","0","PCNT","RP","F","National Obstetric Information System (NOIS). Annual Report – 2019. Malta: Directorate for Health Information and Research (DHIR); 2020. https://deputyprimeminister.gov.mt/en/dhir/Pages/Registries/births.aspx","EOF","2001-2022","Y15T49","Institutional Birth (IB): includes all deliveries that occurred at a health facility","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1)"
"MLT","MNCH_SAB","_T","2020","99.9","0","PCNT","RP","F","National Obstetric Information System; Directorate for Health Information and Research [Malta] 2020; 2021","EOF","2001-2022","Y15T49","Unclear definition of the cadres included (Health care professionals)","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1)"
"MLT","MNCH_SAB","_T","2021","99.8","0","PCNT","RP","F","National Obstetric Information System; Directorate for Health Information and Research [Malta] 2021; 2022","EOF","2001-2022","Y15T49","Unclear definition of the cadres included (Skilled health personnel)","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1)"
"MLT","MNCH_SAB","_T","2022","99.8","0","PCNT","RP","F","National Obstetric Information System; Directorate for Health Information and Research [Malta] 2022; 2023","EOF","2001-2022","Y15T49","Definition includes other cadres that is not in alignment with the standard definition (doctors, nurses, midwives or other health professionals providing childbirth care)","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1)"
"MRT","MNCH_ANC4","_T","2021","38.5","0","PCNT","RP","F","Demographic and Health Survey 2021","EOF","2001-2021","Y15T49",NA,NA
"MRT","MNCH_SAB","_T","2021","70.4","0","PCNT","RP","F","Office Nationale de la Statistique (ONS); ministère de la Santé (MS); et ICF. 2021. Enquête Démographique et de Santé en Mauritanie 2019-2021. Nouakchott; Mauritanie et Rockville; Maryland; USA : ONS; MS; et ICF.","EOF","2001-2021","Y15T49","Definition includes other cadres that is not in alignment with the standard definition (Gynecologists/physicians, nurses/midwives and auxiliary birth attendants)","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1)"
"MUS","MNCH_SAB","_T","2018","99.8","0","PCNT","RP","F","Sustainable Development Goals [online database]. Port Louis: Statistics Mauritius; 2020 (https://statsmauritius.govmu.org/Pages/Statistics/By_Subject/SDGs/SB_SDG.aspx; accessed 8 January 2021).","EOF","2000-2021","Y15T49","Cadres included align with the standard definition of: Doctor, nurse and/or midwife","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1)"
"MUS","MNCH_SAB","_T","2019","99.8","0","PCNT","RP","F","Sustainable Development Goals [online database]. Port Louis: Statistics Mauritius; 2020 (https://statsmauritius.govmu.org/Pages/Statistics/By_Subject/SDGs/SB_SDG.aspx; accessed 8 January 2021).","EOF","2000-2021","Y15T49","Cadres included align with the standard definition of: Doctor, nurse and/or midwife","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1)"
"MUS","MNCH_SAB","_T","2020","99.7","0","PCNT","RP","F","Ministry of Health and Wellness","EOF","2000-2021","Y15T49","Cadres included align with the standard definition of: Doctor, nurse and/or midwife","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1)"
"MUS","MNCH_SAB","_T","2021","99.7","0","PCNT","RP","F","Ministry of Health and Wellness","EOF","2000-2021","Y15T49","Cadres included align with the standard definition of: Doctor, nurse and/or midwife","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1)"
"MEX","MNCH_SAB","_T","2018","92.1","0","PCNT","RP","F","PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington; DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2023 (https://opendata.paho.org/es/indicadores-basicos/tablero-de-los-indicadores-basicos; accessed 1 February 2024).","EOF","2000-2022","Y15T49","Unclear definition of the cadres included (Trained personnel)","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1)"
"MEX","MNCH_SAB","_T","2019","89.4","0","PCNT","RP","F","PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington; DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2023 (https://opendata.paho.org/es/indicadores-basicos/tablero-de-los-indicadores-basicos; accessed 1 February 2024).","EOF","2000-2022","Y15T49","Unclear definition of the cadres included (Trained personnel)","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1)"
"MEX","MNCH_SAB","_T","2020","88.7","0","PCNT","RP","F","PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington; DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2023 (https://opendata.paho.org/es/indicadores-basicos/tablero-de-los-indicadores-basicos; accessed 1 February 2024).","EOF","2000-2022","Y15T49","Unclear definition of the cadres included (Skilled health personnel)","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1)"
"MEX","MNCH_SAB","_T","2021","85.1","0","PCNT","RP","F","PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington; DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2023 (https://opendata.paho.org/es/indicadores-basicos/tablero-de-los-indicadores-basicos; accessed 1 February 2024).","EOF","2000-2022","Y15T49","Unclear definition of the cadres included (Skilled health personnel)","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1)"
"MEX","MNCH_SAB","_T","2022","87.5","0","PCNT","RP","F","PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington; DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2023 (https://opendata.paho.org/es/indicadores-basicos/tablero-de-los-indicadores-basicos; accessed 1 February 2024).","EOF","2000-2022","Y15T49",NA,"Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1)"
"UNSDG_MIDDLEAFR","MNCH_ANC4","_T","2018","50.1","0","PCNT","RA","F","Population weighted averages calculated by UNICEF using WPP2024 weights","EOF","2018","Y15T49",NA,NA
"UNSDG_MIDDLEAFR","MNCH_ANC4","_T","2019","50.5","0","PCNT","RA","F","Population weighted averages calculated by UNICEF using WPP2024 weights","EOF","2019","Y15T49",NA,NA
"UNSDG_MIDDLEAFR","MNCH_ANC4","_T","2020","51.1","0","PCNT","RA","F","Population weighted averages calculated by UNICEF using WPP2024 weights","EOF","2020","Y15T49",NA,NA
"UNSDG_MIDDLEAFR","MNCH_ANC4","_T","2021","51.7","0","PCNT","RA","F","Population weighted averages calculated by UNICEF using WPP2024 weights","EOF","2021","Y15T49",NA,NA
"UNSDG_MIDDLEAFR","MNCH_ANC4","_T","2022","52.4","0","PCNT","RA","F","Population weighted averages calculated by UNICEF using WPP2024 weights","EOF","2022","Y15T49",NA,NA
"UNSDG_MIDDLEAFR","MNCH_SAB","_T","2018","71.9","0","PCNT","RA","F","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024","EOF","2018","Y15T49","Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024",NA
"UNSDG_MIDDLEAFR","MNCH_SAB","_T","2019","73.3","0","PCNT","RA","F","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024","EOF","2019","Y15T49","Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024",NA
"UNSDG_MIDDLEAFR","MNCH_SAB","_T","2020","74.7","0","PCNT","RA","F","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024","EOF","2020","Y15T49","Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024",NA
